<<<<<<< HEAD
﻿Time (s)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Charge (C)
1.69333099572475	0.020037841796875	0.184326171875	0
2.69333099319999	0.02003173828125	0.18231201171875	0.183319091796875
3.69333099067524	0.020037841796875	0.181304931640625	0.365127563476563
4.69333098815048	0.02003173828125	0.180450439453125	0.546005249023438
5.69333098562572	0.020025634765625	0.179931640625	0.7261962890625
6.69333098310096	0.02003173828125	0.179534912109375	0.905929565429688
7.69333098057621	0.0200347900390625	0.179290771484375	1.08534240722656
8.69333097805145	0.0200469970703125	0.17877197265625	1.26437377929688
9.69333097552669	0.0200286865234375	0.17822265625	1.44287109375
10.6933309730019	0.0200439453125	0.17791748046875	1.62094116210938
11.6933309704772	0.02003173828125	0.177337646484375	1.79856872558594
12.6933309679524	0.02001953125	0.17657470703125	1.97552490234375
13.6933309654277	0.0200408935546875	0.176025390625	2.15182495117188
14.6933309629029	0.020013427734375	0.175689697265625	2.32768249511719
15.6933309603781	0.0200286865234375	0.175567626953125	2.50331115722656
16.6933309578534	0.0200225830078125	0.17547607421875	2.6788330078125
17.6933309553286	0.0200408935546875	0.17529296875	2.85421752929688
18.6933309528039	0.020037841796875	0.175140380859375	3.02943420410156
19.6933309502791	0.0200408935546875	0.17498779296875	3.20449829101563
20.6933309477544	0.0200347900390625	0.174896240234375	3.37944030761719
21.6933309452296	0.02001953125	0.17425537109375	3.55401611328125
22.6933309427048	0.0200439453125	0.173492431640625	3.72789001464844
23.6933309401801	0.0200347900390625	0.1732177734375	3.9012451171875
24.6933309376553	0.0200347900390625	0.1729736328125	4.0743408203125
25.6933309351306	0.0200408935546875	0.173004150390625	4.24732971191406
26.6933309326058	0.0200225830078125	0.172882080078125	4.42027282714844
27.6933309300811	0.0200286865234375	0.17279052734375	4.59310913085938
28.6933309275563	0.0200286865234375	0.17266845703125	4.76583862304688
29.6933309250315	0.0200347900390625	0.172515869140625	4.93843078613281
30.6933309225068	0.02003173828125	0.172332763671875	5.11085510253906
31.693330919982	0.0200225830078125	0.172149658203125	5.28309631347656
32.6933309174573	0.02003173828125	0.171600341796875	5.45497131347656
33.6933309149325	0.02001953125	0.1710205078125	5.62628173828125
34.6933309124078	0.0200347900390625	0.1707763671875	5.79718017578125
35.693330909883	0.020025634765625	0.170623779296875	5.96788024902344
36.6933309073582	0.020037841796875	0.170654296875	6.13851928710938
37.6933309048335	0.0200408935546875	0.170623779296875	6.30915832519531
38.6933309023087	0.0200408935546875	0.170562744140625	6.47975158691406
39.693330899784	0.0200286865234375	0.17047119140625	6.6502685546875
40.6933308972592	0.02003173828125	0.170501708984375	6.82075500488281
41.6933308947345	0.0200347900390625	0.17041015625	6.9912109375
42.6933308922097	0.020025634765625	0.169769287109375	7.16130065917969
43.6933308896849	0.0200286865234375	0.169097900390625	7.33073425292969
44.6933308871602	0.02003173828125	0.16888427734375	7.49972534179688
45.6933308846354	0.020037841796875	0.168731689453125	7.66853332519531
46.6933308821107	0.02001953125	0.168792724609375	7.83729553222656
47.6933308795859	0.0200286865234375	0.16876220703125	8.00607299804688
48.6933308770612	0.0200286865234375	0.168731689453125	8.17481994628906
49.6933308745364	0.0200286865234375	0.1685791015625	8.34347534179688
50.6933308720116	0.0200439453125	0.168487548828125	8.51200866699219
51.6933308694869	0.0200286865234375	0.16827392578125	8.68038940429688
52.6933308669621	0.020025634765625	0.168121337890625	8.84858703613281
53.6933308644374	0.0200469970703125	0.167388916015625	9.01634216308594
54.6933308619126	0.0200347900390625	0.167022705078125	9.18354797363281
55.6933308593879	0.0200408935546875	0.1668701171875	9.35049438476563
56.6933308568631	0.0200286865234375	0.16680908203125	9.517333984375
57.6933308543383	0.02003173828125	0.1668701171875	9.68417358398438
58.6933308518136	0.02003173828125	0.166839599609375	9.85102844238281
59.6933308492888	0.02003173828125	0.166839599609375	10.0178680419922
60.6933308467641	0.0200347900390625	0.16680908203125	10.1846923828125
61.6933308442393	0.0200286865234375	0.16668701171875	10.3514404296875
62.6933308417146	0.02001953125	0.16656494140625	10.51806640625
63.6933308391898	0.02003173828125	0.165802001953125	10.6842498779297
64.693330836665	0.0200347900390625	0.165283203125	10.8497924804688
65.6933308341403	0.020025634765625	0.165191650390625	11.0150299072266
66.6933308316155	0.0200164794921875	0.16510009765625	11.18017578125
67.6933308290908	0.0200286865234375	0.1651611328125	11.3453063964844
68.693330826566	0.0200286865234375	0.16522216796875	11.510498046875
69.6933308240413	0.0200439453125	0.165191650390625	11.6757049560547
70.6933308215165	0.0200286865234375	0.164947509765625	11.8407745361328
71.6933308189917	0.02003173828125	0.1649169921875	12.0057067871094
72.693330816467	0.0200225830078125	0.16485595703125	12.1705932617188
73.6933308139422	0.0200347900390625	0.1644287109375	12.3352355957031
74.6933308114175	0.0200286865234375	0.1636962890625	12.4992980957031
75.6933308088927	0.0200286865234375	0.16351318359375	12.6629028320313
76.693330806368	0.0200225830078125	0.163360595703125	12.8263397216797
77.6933308038432	0.0200347900390625	0.163330078125	12.9896850585938
78.6933308013184	0.02003173828125	0.16351318359375	13.1531066894531
79.6933307987937	0.02003173828125	0.16339111328125	13.3165588378906
80.6933307962689	0.02001953125	0.163299560546875	13.4799041748047
81.6933307937442	0.0200286865234375	0.163299560546875	13.6432037353516
82.6933307912194	0.020025634765625	0.1632080078125	13.8064575195313
83.6933307886947	0.02003173828125	0.1629638671875	13.9695434570313
84.6933307861699	0.0200286865234375	0.16217041015625	14.1321105957031
85.6933307836451	0.0200469970703125	0.1619873046875	14.294189453125
86.6933307811204	0.0200439453125	0.1617431640625	14.4560546875
87.6933307785956	0.02003173828125	0.161773681640625	14.6178131103516
