Time (s)	WE(1).Potential (V)	WE(1).Current (A)	WE(1).Charge (C)
1.65232899582827	0.0200439453125	0.176544189453125	0
2.65232899330351	0.02003173828125	0.17535400390625	0.175949096679688
3.65232899077876	0.0200592041015625	0.174713134765625	0.350982666015625
4.652328988254	0.02005615234375	0.1741943359375	0.525436401367188
5.65232898572924	0.020037841796875	0.17376708984375	0.699417114257813
6.65232898320448	0.02003173828125	0.17340087890625	0.873001098632813
7.65232898067973	0.0200347900390625	0.172882080078125	1.046142578125
8.65232897815497	0.0200408935546875	0.17218017578125	1.21867370605469
9.65232897563021	0.0200439453125	0.171661376953125	1.39059448242188
10.6523289731055	0.0200439453125	0.171539306640625	1.56219482421875
11.6523289705807	0.0200469970703125	0.171234130859375	1.73358154296875
12.6523289680559	0.0200286865234375	0.17108154296875	1.90473937988281
13.6523289655312	0.0200439453125	0.1708984375	2.07572937011719
14.6523289630064	0.0200439453125	0.170745849609375	2.24655151367188
15.6523289604817	0.020025634765625	0.1705322265625	2.41719055175781
16.6523289579569	0.02003173828125	0.170318603515625	2.58761596679688
17.6523289554322	0.0200439453125	0.16998291015625	2.75776672363281
18.6523289529074	0.0200439453125	0.169403076171875	2.92745971679688
19.6523289503826	0.020037841796875	0.16900634765625	3.09666442871094
20.6523289478579	0.0200469970703125	0.1688232421875	3.26557922363281
21.6523289453331	0.0200408935546875	0.168670654296875	3.434326171875
22.6523289428084	0.0200408935546875	0.1685791015625	3.60295104980469
23.6523289402836	0.0200408935546875	0.168487548828125	3.771484375
24.6523289377589	0.0200408935546875	0.1683349609375	3.93989562988281
25.6523289352341	0.0200408935546875	0.168212890625	4.10816955566406
26.6523289327093	0.020037841796875	0.167999267578125	4.27627563476563
27.6523289301846	0.0200408935546875	0.167724609375	4.44413757324219
28.6523289276598	0.020037841796875	0.167236328125	4.61161804199219
29.6523289251351	0.0200347900390625	0.166778564453125	4.77862548828125
30.6523289226103	0.020037841796875	0.16656494140625	4.94529724121094
31.6523289200856	0.0200469970703125	0.16650390625	5.11183166503906
32.6523289175608	0.0200408935546875	0.1663818359375	5.27827453613281
33.652328915036	0.0200439453125	0.16632080078125	5.44462585449219
34.6523289125113	0.020037841796875	0.166168212890625	5.61087036132813
35.6523289099865	0.0200439453125	0.166046142578125	5.7769775390625
36.6523289074618	0.0200286865234375	0.1658935546875	5.94294738769531
37.652328904937	0.0200286865234375	0.165679931640625	6.10873413085938
38.6523289024123	0.0200439453125	0.165283203125	6.27421569824219
39.6523288998875	0.02003173828125	0.16473388671875	6.43922424316406
40.6523288973627	0.0200439453125	0.16448974609375	6.60383605957031
41.652328894838	0.0200469970703125	0.16448974609375	6.76832580566406
42.6523288923132	0.0200347900390625	0.164398193359375	6.93276977539063
43.6523288897885	0.020037841796875	0.164276123046875	7.09710693359375
44.6523288872637	0.0200439453125	0.164215087890625	7.2613525390625
45.6523288847389	0.02003173828125	0.164093017578125	7.42550659179688
46.6523288822142	0.0200469970703125	0.1639404296875	7.58952331542969
47.6523288796894	0.0200439453125	0.163665771484375	7.75332641601563
48.6523288771647	0.020037841796875	0.16339111328125	7.91685485839844
49.6523288746399	0.0200408935546875	0.16290283203125	8.08000183105469
50.6523288721152	0.0200408935546875	0.16259765625	8.24275207519531
51.6523288695904	0.020050048828125	0.162445068359375	8.4052734375
52.6523288670656	0.0200653076171875	0.162353515625	8.56767272949219
53.6523288645409	0.020037841796875	0.162322998046875	8.73001098632813
54.6523288620161	0.020037841796875	0.16229248046875	8.89231872558594
55.6523288594914	0.0200439453125	0.162200927734375	9.0545654296875
56.6523288569666	0.0200347900390625	0.1619873046875	9.21665954589844
57.6523288544419	0.0200286865234375	0.161834716796875	9.37857055664063
58.6523288519171	0.0200347900390625	0.16156005859375	9.54026794433594
59.6523288493923	0.0200439453125	0.16107177734375	9.70158386230469
60.6523288468676	0.020037841796875	0.16070556640625	9.86247253417969
61.6523288443428	0.02003173828125	0.16058349609375	10.0231170654297
62.6523288418181	0.02003173828125	0.16046142578125	10.1836395263672
63.6523288392933	0.0200469970703125	0.160552978515625	10.3441467285156
64.6523288367686	0.020037841796875	0.16046142578125	10.5046539306641
65.6523288342438	0.0200469970703125	0.160369873046875	10.6650695800781
66.652328831719	0.0200531005859375	0.16021728515625	10.8253631591797
67.6523288291943	0.0200439453125	0.15997314453125	10.9854583740234
68.6523288266695	0.0200408935546875	0.159698486328125	11.1452941894531
69.6523288241448	0.0200408935546875	0.159210205078125	11.3047485351563
70.65232882162	0.0200469970703125	0.15887451171875	11.4637908935547
71.6523288190953	0.0200408935546875	0.158782958984375	11.6226196289063
72.6523288165705	0.02003173828125	0.158721923828125	11.7813720703125
73.6523288140457	0.02003173828125	0.158660888671875	11.9400634765625
74.652328811521	0.020037841796875	0.158599853515625	12.0986938476563
75.6523288089962	0.020037841796875	0.158538818359375	12.2572631835938
76.6523288064715	0.0200469970703125	0.158447265625	12.4157562255859
77.6523288039467	0.0200347900390625	0.158294677734375	12.5741271972656
