Time Stamp;$pressure_measured_ECC$;
08.01.2025 14:21:55;2.99;
08.01.2025 14:21:59;2.99;
08.01.2025 14:22:00;3;
08.01.2025 14:22:01;3;
08.01.2025 14:22:02;2.99;
08.01.2025 14:22:03;3;
08.01.2025 14:22:04;2.99;
08.01.2025 14:22:06;2.99;
08.01.2025 14:22:07;3;
08.01.2025 14:22:09;3;
08.01.2025 14:22:10;2.99;
08.01.2025 14:22:11;3;
08.01.2025 14:22:12;3;
08.01.2025 14:22:13;2.99;
08.01.2025 14:22:14;2.99;
08.01.2025 14:22:15;3;
08.01.2025 14:22:19;3;
08.01.2025 14:22:20;2.99;
08.01.2025 14:22:21;3;
08.01.2025 14:22:22;3;
08.01.2025 14:22:23;2.99;
08.01.2025 14:22:24;3;
08.01.2025 14:22:25;3.01;
08.01.2025 14:22:26;2.99;
08.01.2025 14:22:29;2.99;
08.01.2025 14:22:30;3;
08.01.2025 14:22:33;3;
08.01.2025 14:22:34;2.99;
08.01.2025 14:22:35;3;
08.01.2025 14:22:41;3;
08.01.2025 14:22:42;3.01;
08.01.2025 14:22:43;3;
08.01.2025 14:22:44;3;
08.01.2025 14:22:45;3.01;
08.01.2025 14:22:46;3;
08.01.2025 14:22:50;3;
08.01.2025 14:22:51;3.01;
08.01.2025 14:22:52;3;
08.01.2025 14:22:53;3;
08.01.2025 14:22:54;2.99;
08.01.2025 14:22:55;2.99;
08.01.2025 14:22:56;3;
08.01.2025 14:22:57;2.99;
08.01.2025 14:22:58;3;
08.01.2025 14:22:59;3.01;
08.01.2025 14:23:00;2.99;
08.01.2025 14:23:01;3;
08.01.2025 14:23:02;3.01;
08.01.2025 14:23:03;3;
08.01.2025 14:23:04;3.01;
08.01.2025 14:23:05;3;
08.01.2025 14:23:06;3.01;
08.01.2025 14:23:07;3;
08.01.2025 14:23:08;3.01;
08.01.2025 14:23:09;3;
08.01.2025 14:23:10;3.01;
08.01.2025 14:23:11;3;
08.01.2025 14:23:12;3.01;
08.01.2025 14:23:13;3;
08.01.2025 14:23:16;3;
08.01.2025 14:23:17;3.01;
08.01.2025 14:23:18;3;
08.01.2025 14:23:19;3;
08.01.2025 14:23:20;3.01;
08.01.2025 14:23:21;3;
08.01.2025 14:23:22;3.01;
08.01.2025 14:23:23;3.01;
08.01.2025 14:23:24;2.99;
08.01.2025 14:23:25;3.01;
08.01.2025 14:23:27;3.01;
08.01.2025 14:23:28;3;
08.01.2025 14:23:29;3.01;
08.01.2025 14:23:30;3.02;
08.01.2025 14:23:31;3;
08.01.2025 14:23:32;3.01;
08.01.2025 14:23:33;3;
08.01.2025 14:23:34;3;
08.01.2025 14:23:35;3.01;
08.01.2025 14:23:36;3.01;
08.01.2025 14:23:37;3;
08.01.2025 14:23:38;3.01;
08.01.2025 14:23:39;3.01;
08.01.2025 14:23:40;3;
08.01.2025 14:23:41;3.01;
08.01.2025 14:23:42;3.01;
08.01.2025 14:23:43;3;
08.01.2025 14:23:44;3.01;
08.01.2025 14:23:45;3;
08.01.2025 14:23:46;3.01;
08.01.2025 14:23:57;3.01;
08.01.2025 14:23:58;3.02;
08.01.2025 14:24:00;3.02;
08.01.2025 14:24:01;3.01;
08.01.2025 14:24:02;3.01;
08.01.2025 14:24:03;3.02;
08.01.2025 14:24:04;3.01;
08.01.2025 14:24:05;3.02;
08.01.2025 14:24:06;3.01;
08.01.2025 14:24:12;3.01;
08.01.2025 14:24:13;3.02;
08.01.2025 14:24:17;3.02;
08.01.2025 14:24:18;3.01;
08.01.2025 14:24:19;3.01;
08.01.2025 14:24:20;3.02;
08.01.2025 14:24:22;3.02;
08.01.2025 14:24:23;3.01;
08.01.2025 14:24:24;3.02;
08.01.2025 14:24:25;3.01;
08.01.2025 14:24:26;3.02;
08.01.2025 14:24:27;3.01;
08.01.2025 14:24:29;3.01;
08.01.2025 14:24:30;3.02;
08.01.2025 14:24:34;3.02;
08.01.2025 14:24:35;3.01;
08.01.2025 14:24:36;3.02;
08.01.2025 14:24:42;3.02;
08.01.2025 14:24:43;3.03;
08.01.2025 14:24:44;3.02;
08.01.2025 14:24:50;3.02;
08.01.2025 14:24:51;3.03;
08.01.2025 14:24:52;3.02;
08.01.2025 14:24:54;3.02;
08.01.2025 14:24:55;3.01;
08.01.2025 14:24:56;3.02;
08.01.2025 14:24:57;3.03;
08.01.2025 14:24:58;3.02;
08.01.2025 14:24:59;3.02;
08.01.2025 14:25:00;3.03;
08.01.2025 14:25:01;3.02;
08.01.2025 14:25:04;3.02;
08.01.2025 14:25:05;3.03;
08.01.2025 14:25:08;3.03;
08.01.2025 14:25:09;3.02;
08.01.2025 14:25:10;3.02;
08.01.2025 14:25:11;3.03;
08.01.2025 14:25:13;3.03;
08.01.2025 14:25:14;3.02;
08.01.2025 14:25:15;3.03;
08.01.2025 14:25:16;3.02;
08.01.2025 14:25:17;3.03;
08.01.2025 14:25:18;3.03;
08.01.2025 14:25:19;3.02;
08.01.2025 14:25:20;3.01;
08.01.2025 14:25:21;3.02;
08.01.2025 14:25:22;3.03;
08.01.2025 14:25:23;3.03;
08.01.2025 14:25:24;3.02;
08.01.2025 14:25:25;3.03;
08.01.2025 14:25:26;3.03;
08.01.2025 14:25:27;3.02;
08.01.2025 14:25:28;3.03;
08.01.2025 14:25:29;3.03;
08.01.2025 14:25:30;3.02;
08.01.2025 14:25:31;3.03;
08.01.2025 14:25:32;3.03;
08.01.2025 14:25:33;3.02;
08.01.2025 14:25:34;3.03;
08.01.2025 14:25:35;3.03;
08.01.2025 14:25:36;3.04;
08.01.2025 14:25:37;3.02;
08.01.2025 14:25:38;3.04;
08.01.2025 14:25:39;3.03;
08.01.2025 14:25:40;3.02;
08.01.2025 14:25:41;3.03;
08.01.2025 14:25:44;3.03;
08.01.2025 14:25:45;3.04;
08.01.2025 14:25:46;3.03;
08.01.2025 14:25:47;3.03;
08.01.2025 14:25:48;3.02;
08.01.2025 14:25:49;3.03;
08.01.2025 14:25:50;3.03;
08.01.2025 14:25:51;3.02;
08.01.2025 14:25:52;3.03;
08.01.2025 14:25:56;3.03;
08.01.2025 14:25:57;3.04;
08.01.2025 14:25:58;3.04;
08.01.2025 14:25:59;3.03;
08.01.2025 14:26:00;3.03;
08.01.2025 14:26:01;3.04;
08.01.2025 14:26:02;3.03;
08.01.2025 14:26:06;3.03;
08.01.2025 14:26:07;3.04;
08.01.2025 14:26:08;3.03;
08.01.2025 14:26:09;3.04;
08.01.2025 14:26:10;3.04;
08.01.2025 14:26:11;3.03;
08.01.2025 14:26:12;3.04;
08.01.2025 14:26:13;3.03;
08.01.2025 14:26:14;3.04;
08.01.2025 14:26:16;3.04;
08.01.2025 14:26:17;3.03;
08.01.2025 14:26:18;3.03;
08.01.2025 14:26:19;3.04;
08.01.2025 14:26:24;3.04;
08.01.2025 14:26:25;3.05;
08.01.2025 14:26:26;3.04;
08.01.2025 14:26:27;3.03;
08.01.2025 14:26:28;3.04;
08.01.2025 14:26:29;3.05;
08.01.2025 14:26:30;3.04;
08.01.2025 14:26:36;3.04;
08.01.2025 14:26:37;3.05;
08.01.2025 14:26:38;3.04;
08.01.2025 14:26:44;3.04;
08.01.2025 14:26:45;3.03;
08.01.2025 14:26:46;3.05;
08.01.2025 14:26:47;3.04;
08.01.2025 14:26:48;3.05;
08.01.2025 14:26:49;3.05;
08.01.2025 14:26:50;3.04;
08.01.2025 14:26:54;3.04;
08.01.2025 14:26:55;3.05;
08.01.2025 14:26:56;3.04;
08.01.2025 14:27:02;3.04;
08.01.2025 14:27:03;3.05;
08.01.2025 14:27:04;3.05;
08.01.2025 14:27:05;3.04;
08.01.2025 14:27:06;3.04;
08.01.2025 14:27:07;3.05;
08.01.2025 14:27:08;3.06;
08.01.2025 14:27:09;3.05;
08.01.2025 14:27:13;3.05;
08.01.2025 14:27:14;3.04;
08.01.2025 14:27:16;3.04;
08.01.2025 14:27:17;3.05;
08.01.2025 14:27:18;3.05;
08.01.2025 14:27:19;3.04;
08.01.2025 14:27:20;3.05;
08.01.2025 14:27:21;3.04;
08.01.2025 14:27:23;3.04;
08.01.2025 14:27:24;3.05;
08.01.2025 14:27:41;3.05;
08.01.2025 14:27:42;3.06;
08.01.2025 14:27:43;3.05;
08.01.2025 14:27:44;3.06;
08.01.2025 14:27:45;3.06;
08.01.2025 14:27:46;3.05;
08.01.2025 14:27:47;3.05;
08.01.2025 14:27:48;3.06;
08.01.2025 14:27:49;3.05;
08.01.2025 14:27:50;3.06;
08.01.2025 14:27:51;3.05;
08.01.2025 14:27:52;3.06;
08.01.2025 14:27:53;3.05;
08.01.2025 14:27:54;3.05;
08.01.2025 14:27:55;3.06;
08.01.2025 14:27:56;3.06;
08.01.2025 14:27:57;3.05;
08.01.2025 14:27:58;3.06;
08.01.2025 14:27:59;3.05;
08.01.2025 14:28:00;3.06;
08.01.2025 14:28:01;3.05;
08.01.2025 14:28:02;3.06;
08.01.2025 14:28:03;3.06;
08.01.2025 14:28:04;3.05;
08.01.2025 14:28:05;3.06;
08.01.2025 14:28:09;3.06;
08.01.2025 14:28:10;3.05;
08.01.2025 14:28:12;3.05;
08.01.2025 14:28:13;3.07;
08.01.2025 14:28:14;3.06;
08.01.2025 14:28:20;3.06;
08.01.2025 14:28:21;3.05;
08.01.2025 14:28:22;3.06;
08.01.2025 14:28:26;3.06;
08.01.2025 14:28:27;3.05;
08.01.2025 14:28:28;3.05;
08.01.2025 14:28:29;3.06;
08.01.2025 14:28:31;3.06;
08.01.2025 14:28:32;3.05;
08.01.2025 14:28:33;3.06;
08.01.2025 14:28:35;3.06;
08.01.2025 14:28:36;3.07;
08.01.2025 14:28:37;3.06;
08.01.2025 14:28:40;3.06;
08.01.2025 14:28:41;3.07;
08.01.2025 14:28:42;3.07;
08.01.2025 14:28:43;3.06;
08.01.2025 14:28:44;3.07;
08.01.2025 14:28:45;3.06;
08.01.2025 14:28:46;3.07;
08.01.2025 14:28:47;3.06;
08.01.2025 14:28:48;3.07;
08.01.2025 14:28:53;3.07;
08.01.2025 14:28:54;3.06;
08.01.2025 14:28:57;3.06;
08.01.2025 14:28:58;3.07;
08.01.2025 14:28:59;3.07;
08.01.2025 14:29:00;3.06;
08.01.2025 14:29:01;3.07;
08.01.2025 14:29:03;3.07;
08.01.2025 14:29:04;3.06;
08.01.2025 14:29:05;3.07;
08.01.2025 14:29:06;3.06;
08.01.2025 14:29:07;3.06;
08.01.2025 14:29:08;3.07;
08.01.2025 14:29:09;3.07;
08.01.2025 14:29:10;3.06;
08.01.2025 14:29:11;3.07;
08.01.2025 14:29:12;3.07;
08.01.2025 14:29:13;3.06;
08.01.2025 14:29:14;3.06;
08.01.2025 14:29:15;3.07;
08.01.2025 14:29:18;3.07;
08.01.2025 14:29:19;3.06;
08.01.2025 14:29:20;3.07;
08.01.2025 14:29:22;3.07;
08.01.2025 14:29:23;3.06;
08.01.2025 14:29:24;3.07;
08.01.2025 14:29:25;3.08;
08.01.2025 14:29:26;3.07;
08.01.2025 14:29:27;3.07;
08.01.2025 14:29:28;3.08;
08.01.2025 14:29:29;3.07;
08.01.2025 14:29:30;3.07;
08.01.2025 14:29:31;3.08;
08.01.2025 14:29:32;3.08;
08.01.2025 14:29:33;3.07;
08.01.2025 14:29:34;3.08;
08.01.2025 14:29:35;3.07;
08.01.2025 14:29:36;3.07;
08.01.2025 14:29:37;3.08;
08.01.2025 14:29:39;3.08;
08.01.2025 14:29:40;3.07;
08.01.2025 14:29:42;3.07;
08.01.2025 14:29:43;3.08;
08.01.2025 14:29:44;3.07;
08.01.2025 14:29:45;3.08;
08.01.2025 14:29:46;3.07;
08.01.2025 14:29:47;3.07;
08.01.2025 14:29:48;3.08;
08.01.2025 14:29:49;3.07;
08.01.2025 14:29:50;3.07;
08.01.2025 14:29:51;3.08;
08.01.2025 14:29:52;3.08;
08.01.2025 14:29:53;3.07;
08.01.2025 14:29:54;3.08;
08.01.2025 14:30:00;3.08;
08.01.2025 14:30:01;3.09;
08.01.2025 14:30:02;3.08;
08.01.2025 14:30:05;3.08;
08.01.2025 14:30:06;3.07;
08.01.2025 14:30:07;3.07;
08.01.2025 14:30:08;3.08;
08.01.2025 14:30:09;3.09;
08.01.2025 14:30:10;3.08;
08.01.2025 14:30:13;3.08;
08.01.2025 14:30:14;3.07;
08.01.2025 14:30:15;3.08;
08.01.2025 14:30:16;3.08;
08.01.2025 14:30:17;3.07;
08.01.2025 14:30:18;3.08;
08.01.2025 14:30:22;3.08;
08.01.2025 14:30:23;3.09;
08.01.2025 14:30:24;3.07;
08.01.2025 14:30:25;3.08;
08.01.2025 14:30:27;3.08;
08.01.2025 14:30:28;3.09;
08.01.2025 14:30:29;3.08;
08.01.2025 14:30:33;3.08;
08.01.2025 14:30:34;3.07;
08.01.2025 14:30:35;3.09;
08.01.2025 14:30:36;3.08;
08.01.2025 14:30:37;3.09;
08.01.2025 14:30:38;3.09;
08.01.2025 14:30:39;3.08;
08.01.2025 14:30:41;3.08;
08.01.2025 14:30:42;3.07;
08.01.2025 14:30:43;3.08;
08.01.2025 14:30:44;3.09;
08.01.2025 14:30:45;3.08;
08.01.2025 14:30:47;3.08;
08.01.2025 14:30:48;3.09;
08.01.2025 14:30:49;3.08;
08.01.2025 14:30:53;3.08;
08.01.2025 14:30:54;3.09;
08.01.2025 14:30:55;3.08;
08.01.2025 14:30:56;3.09;
08.01.2025 14:30:59;3.09;
08.01.2025 14:31:00;3.08;
08.01.2025 14:31:01;3.09;
08.01.2025 14:31:02;3.09;
08.01.2025 14:31:03;3.08;
08.01.2025 14:31:04;3.09;
08.01.2025 14:31:05;3.09;
08.01.2025 14:31:06;3.08;
08.01.2025 14:31:07;3.08;
08.01.2025 14:31:08;3.09;
08.01.2025 14:31:10;3.09;
08.01.2025 14:31:11;3.1;
08.01.2025 14:31:12;3.1;
08.01.2025 14:31:13;3.09;
08.01.2025 14:31:22;3.09;
08.01.2025 14:31:23;3.1;
08.01.2025 14:31:24;3.09;
08.01.2025 14:31:34;3.09;
08.01.2025 14:31:35;3.1;
08.01.2025 14:31:37;3.1;
08.01.2025 14:31:38;3.09;
08.01.2025 14:31:39;3.1;
08.01.2025 14:31:40;3.09;
08.01.2025 14:31:41;3.09;
08.01.2025 14:31:42;3.1;
08.01.2025 14:31:43;3.09;
08.01.2025 14:31:44;3.1;
08.01.2025 14:31:45;3.09;
08.01.2025 14:31:46;3.09;
08.01.2025 14:31:47;3.1;
08.01.2025 14:31:48;3.09;
08.01.2025 14:31:53;3.09;
08.01.2025 14:31:54;3.1;
08.01.2025 14:31:57;3.1;
08.01.2025 14:31:58;3.09;
08.01.2025 14:31:59;3.11;
08.01.2025 14:32:00;3.1;
08.01.2025 14:32:01;3.09;
08.01.2025 14:32:02;3.08;
08.01.2025 14:32:03;3.09;
08.01.2025 14:32:04;3.09;
08.01.2025 14:32:05;3.1;
08.01.2025 14:32:06;3.09;
08.01.2025 14:32:07;3.1;
08.01.2025 14:32:09;3.1;
08.01.2025 14:32:10;3.09;
08.01.2025 14:32:11;3.1;
08.01.2025 14:32:14;3.1;
08.01.2025 14:32:15;3.09;
08.01.2025 14:32:17;3.09;
08.01.2025 14:32:18;3.1;
08.01.2025 14:32:27;3.1;
08.01.2025 14:32:28;3.09;
08.01.2025 14:32:29;3.09;
08.01.2025 14:32:30;3.1;
08.01.2025 14:32:38;3.1;
08.01.2025 14:32:39;3.11;
08.01.2025 14:32:40;3.1;
08.01.2025 14:32:41;3.1;
08.01.2025 14:32:42;3.11;
08.01.2025 14:32:43;3.1;
08.01.2025 14:32:44;3.11;
08.01.2025 14:32:45;3.1;
08.01.2025 14:32:46;3.11;
08.01.2025 14:32:47;3.1;
08.01.2025 14:32:48;3.11;
08.01.2025 14:32:49;3.09;
08.01.2025 14:32:50;3.1;
08.01.2025 14:32:51;3.09;
08.01.2025 14:32:52;3.11;
08.01.2025 14:32:53;3.11;
08.01.2025 14:32:54;3.1;
08.01.2025 14:32:55;3.1;
08.01.2025 14:32:56;3.11;
08.01.2025 14:32:57;3.1;
08.01.2025 14:32:58;3.11;
08.01.2025 14:32:59;3.1;
08.01.2025 14:33:00;3.1;
08.01.2025 14:33:01;3.11;
08.01.2025 14:33:06;3.11;
08.01.2025 14:33:07;3.1;
08.01.2025 14:33:08;3.11;
08.01.2025 14:33:09;3.1;
08.01.2025 14:33:10;3.11;
08.01.2025 14:33:11;3.1;
08.01.2025 14:33:12;3.11;
08.01.2025 14:33:14;3.11;
08.01.2025 14:33:15;3.1;
08.01.2025 14:33:16;3.11;
08.01.2025 14:33:19;3.11;
08.01.2025 14:33:20;3.1;
08.01.2025 14:33:21;3.11;
08.01.2025 14:33:24;3.11;
08.01.2025 14:33:25;3.1;
08.01.2025 14:33:26;3.11;
08.01.2025 14:33:29;3.11;
08.01.2025 14:33:30;3.12;
08.01.2025 14:33:31;3.11;
08.01.2025 14:33:32;3.11;
08.01.2025 14:33:33;3.12;
08.01.2025 14:33:34;3.11;
08.01.2025 14:33:35;3.11;
08.01.2025 14:33:36;3.12;
08.01.2025 14:33:37;3.11;
08.01.2025 14:33:43;3.11;
08.01.2025 14:33:44;3.12;
08.01.2025 14:33:45;3.11;
08.01.2025 14:33:48;3.11;
08.01.2025 14:33:49;3.12;
08.01.2025 14:33:50;3.11;
08.01.2025 14:33:53;3.11;
08.01.2025 14:33:54;3.12;
08.01.2025 14:33:55;3.11;
08.01.2025 14:33:56;3.12;
08.01.2025 14:33:57;3.11;
08.01.2025 14:33:59;3.11;
08.01.2025 14:34:00;3.12;
08.01.2025 14:34:01;3.12;
08.01.2025 14:34:02;3.11;
08.01.2025 14:34:03;3.11;
08.01.2025 14:34:04;3.1;
08.01.2025 14:34:05;3.11;
08.01.2025 14:34:06;3.11;
08.01.2025 14:34:07;3.12;
08.01.2025 14:34:08;3.11;
08.01.2025 14:34:09;3.12;
08.01.2025 14:34:10;3.12;
08.01.2025 14:34:11;3.11;
08.01.2025 14:34:14;3.11;
08.01.2025 14:34:15;3.12;
08.01.2025 14:34:16;3.11;
08.01.2025 14:34:18;3.11;
08.01.2025 14:34:19;3.12;
08.01.2025 14:34:20;3.11;
08.01.2025 14:34:22;3.11;
08.01.2025 14:34:23;3.12;
08.01.2025 14:34:24;3.12;
08.01.2025 14:34:25;3.11;
08.01.2025 14:34:27;3.11;
08.01.2025 14:34:28;3.12;
08.01.2025 14:34:29;3.12;
08.01.2025 14:34:30;3.13;
08.01.2025 14:34:31;3.12;
08.01.2025 14:34:32;3.11;
08.01.2025 14:34:33;3.11;
08.01.2025 14:34:34;3.12;
08.01.2025 14:34:35;3.12;
08.01.2025 14:34:36;3.11;
08.01.2025 14:34:37;3.11;
08.01.2025 14:34:38;3.12;
08.01.2025 14:34:39;3.11;
08.01.2025 14:34:40;3.13;
08.01.2025 14:34:41;3.12;
08.01.2025 14:34:48;3.12;
08.01.2025 14:34:49;3.13;
08.01.2025 14:34:50;3.12;
08.01.2025 14:34:54;3.12;
08.01.2025 14:34:55;3.11;
08.01.2025 14:34:56;3.12;
08.01.2025 14:34:57;3.12;
08.01.2025 14:34:58;3.11;
08.01.2025 14:34:59;3.11;
08.01.2025 14:35:00;3.12;
08.01.2025 14:35:01;3.13;
08.01.2025 14:35:02;3.12;
08.01.2025 14:35:09;3.12;
08.01.2025 14:35:10;3.13;
08.01.2025 14:35:11;3.13;
08.01.2025 14:35:12;3.12;
08.01.2025 14:35:16;3.12;
08.01.2025 14:35:17;3.13;
08.01.2025 14:35:18;3.11;
08.01.2025 14:35:19;3.13;
08.01.2025 14:35:20;3.13;
08.01.2025 14:35:21;3.12;
08.01.2025 14:35:23;3.12;
08.01.2025 14:35:24;3.13;
08.01.2025 14:35:26;3.13;
08.01.2025 14:35:27;3.12;
08.01.2025 14:35:28;3.13;
08.01.2025 14:35:29;3.12;
08.01.2025 14:35:30;3.12;
08.01.2025 14:35:31;3.13;
08.01.2025 14:35:33;3.13;
08.01.2025 14:35:34;3.12;
08.01.2025 14:35:35;3.13;
08.01.2025 14:35:36;3.12;
08.01.2025 14:35:37;3.13;
08.01.2025 14:35:38;3.12;
08.01.2025 14:35:39;3.12;
08.01.2025 14:35:40;3.13;
08.01.2025 14:35:41;3.12;
08.01.2025 14:35:42;3.13;
08.01.2025 14:35:43;3.12;
08.01.2025 14:35:44;3.12;
08.01.2025 14:35:45;3.13;
08.01.2025 14:35:46;3.13;
08.01.2025 14:35:47;3.12;
08.01.2025 14:35:48;3.12;
08.01.2025 14:35:49;3.13;
08.01.2025 14:35:50;3.12;
08.01.2025 14:35:51;3.13;
08.01.2025 14:35:52;3.12;
08.01.2025 14:35:53;3.13;
08.01.2025 14:35:54;3.13;
08.01.2025 14:35:55;3.12;
08.01.2025 14:35:56;3.12;
08.01.2025 14:35:57;3.13;
08.01.2025 14:36:13;3.13;
08.01.2025 14:36:14;3.14;
08.01.2025 14:36:15;3.13;
08.01.2025 14:36:16;3.13;
08.01.2025 14:36:17;3.12;
08.01.2025 14:36:18;3.13;
08.01.2025 14:36:19;3.12;
08.01.2025 14:36:20;3.13;
08.01.2025 14:36:24;3.13;
08.01.2025 14:36:25;3.14;
08.01.2025 14:36:26;3.13;
08.01.2025 14:36:28;3.13;
08.01.2025 14:36:29;3.14;
08.01.2025 14:36:30;3.13;
08.01.2025 14:36:31;3.14;
08.01.2025 14:36:32;3.14;
08.01.2025 14:36:33;3.13;
08.01.2025 14:36:34;3.14;
08.01.2025 14:36:35;3.14;
08.01.2025 14:36:36;3.13;
08.01.2025 14:36:37;3.14;
08.01.2025 14:36:38;3.14;
08.01.2025 14:36:39;3.13;
08.01.2025 14:36:40;3.13;
08.01.2025 14:36:41;3.14;
08.01.2025 14:36:43;3.14;
08.01.2025 14:36:44;3.13;
08.01.2025 14:36:45;3.13;
08.01.2025 14:36:46;3.14;
08.01.2025 14:36:47;3.13;
08.01.2025 14:36:48;3.14;
08.01.2025 14:36:49;3.13;
08.01.2025 14:36:50;3.14;
08.01.2025 14:36:51;3.14;
08.01.2025 14:36:52;3.13;
08.01.2025 14:36:53;3.14;
08.01.2025 14:36:54;3.13;
08.01.2025 14:36:55;3.14;
08.01.2025 14:36:57;3.14;
08.01.2025 14:36:58;3.13;
08.01.2025 14:36:59;3.13;
08.01.2025 14:37:00;3.14;
08.01.2025 14:37:04;3.14;
08.01.2025 14:37:05;3.13;
08.01.2025 14:37:06;3.13;
08.01.2025 14:37:07;3.14;
08.01.2025 14:37:09;3.14;
08.01.2025 14:37:10;3.13;
08.01.2025 14:37:11;3.14;
08.01.2025 14:37:12;3.14;
08.01.2025 14:37:13;3.13;
08.01.2025 14:37:14;3.12;
08.01.2025 14:37:15;3.14;
08.01.2025 14:37:16;3.13;
08.01.2025 14:37:19;3.13;
08.01.2025 14:37:20;3.14;
08.01.2025 14:37:21;3.13;
08.01.2025 14:37:22;3.14;
08.01.2025 14:37:24;3.14;
08.01.2025 14:37:25;3.13;
08.01.2025 14:37:26;3.14;
08.01.2025 14:37:27;3.14;
08.01.2025 14:37:28;3.13;
08.01.2025 14:37:29;3.14;
08.01.2025 14:37:36;3.14;
08.01.2025 14:37:37;3.15;
08.01.2025 14:37:38;3.14;
08.01.2025 14:37:39;3.14;
08.01.2025 14:37:40;3.13;
08.01.2025 14:37:41;3.14;
08.01.2025 14:37:43;3.14;
08.01.2025 14:37:44;3.13;
08.01.2025 14:37:45;3.14;
08.01.2025 14:37:49;3.14;
08.01.2025 14:37:50;3.15;
08.01.2025 14:37:51;3.14;
08.01.2025 14:37:59;3.14;
08.01.2025 14:38:00;3.15;
08.01.2025 14:38:01;3.14;
08.01.2025 14:38:03;3.14;
08.01.2025 14:38:04;3.15;
08.01.2025 14:38:05;3.14;
08.01.2025 14:38:06;3.14;
08.01.2025 14:38:07;3.15;
08.01.2025 14:38:09;3.15;
08.01.2025 14:38:10;3.14;
08.01.2025 14:38:11;3.15;
08.01.2025 14:38:12;3.14;
08.01.2025 14:38:14;3.14;
08.01.2025 14:38:15;3.15;
08.01.2025 14:38:17;3.15;
08.01.2025 14:38:18;3.16;
08.01.2025 14:38:19;3.15;
08.01.2025 14:38:23;3.15;
08.01.2025 14:38:24;3.14;
08.01.2025 14:38:27;3.14;
08.01.2025 14:38:28;3.15;
08.01.2025 14:38:29;3.15;
08.01.2025 14:38:30;3.14;
08.01.2025 14:38:31;3.15;
08.01.2025 14:38:41;3.15;
08.01.2025 14:38:42;3.14;
08.01.2025 14:38:43;3.14;
08.01.2025 14:38:44;3.16;
08.01.2025 14:38:45;3.15;
08.01.2025 14:38:47;3.15;
08.01.2025 14:38:48;3.16;
08.01.2025 14:38:49;3.15;
08.01.2025 14:38:50;3.15;
08.01.2025 14:38:51;3.16;
08.01.2025 14:38:52;3.15;
08.01.2025 14:39:02;3.15;
08.01.2025 14:39:03;3.16;
08.01.2025 14:39:04;3.16;
08.01.2025 14:39:05;3.15;
08.01.2025 14:39:06;3.14;
08.01.2025 14:39:07;3.16;
08.01.2025 14:39:08;3.15;
08.01.2025 14:39:09;3.16;
08.01.2025 14:39:18;3.16;
08.01.2025 14:39:19;3.15;
08.01.2025 14:39:20;3.14;
08.01.2025 14:39:21;3.15;
08.01.2025 14:39:22;3.17;
08.01.2025 14:39:23;3.15;
08.01.2025 14:39:24;3.15;
08.01.2025 14:39:25;3.16;
08.01.2025 14:39:26;3.15;
08.01.2025 14:39:27;3.15;
08.01.2025 14:39:28;3.16;
08.01.2025 14:39:29;3.16;
08.01.2025 14:39:30;3.15;
08.01.2025 14:39:37;3.15;
08.01.2025 14:39:38;3.16;
08.01.2025 14:39:39;3.16;
08.01.2025 14:39:40;3.15;
08.01.2025 14:39:41;3.16;
08.01.2025 14:39:45;3.16;
08.01.2025 14:39:46;3.15;
08.01.2025 14:39:47;3.16;
08.01.2025 14:39:48;3.15;
08.01.2025 14:39:49;3.16;
08.01.2025 14:39:50;3.16;
08.01.2025 14:39:51;3.15;
08.01.2025 14:39:52;3.16;
08.01.2025 14:39:53;3.16;
08.01.2025 14:39:54;3.15;
08.01.2025 14:39:55;3.15;
08.01.2025 14:39:56;3.16;
08.01.2025 14:39:59;3.16;
08.01.2025 14:40:00;3.15;
08.01.2025 14:40:01;3.16;
08.01.2025 14:40:12;3.16;
08.01.2025 14:40:13;3.15;
08.01.2025 14:40:14;3.16;
08.01.2025 14:40:17;3.16;
08.01.2025 14:40:18;3.15;
08.01.2025 14:40:19;3.16;
08.01.2025 14:40:20;3.17;
08.01.2025 14:40:21;3.16;
08.01.2025 14:40:25;3.16;
08.01.2025 14:40:26;3.17;
08.01.2025 14:40:28;3.17;
08.01.2025 14:40:29;3.16;
08.01.2025 14:40:33;3.16;
08.01.2025 14:40:34;3.17;
08.01.2025 14:40:36;3.17;
08.01.2025 14:40:37;3.16;
08.01.2025 14:40:38;3.15;
08.01.2025 14:40:39;3.17;
08.01.2025 14:40:40;3.17;
08.01.2025 14:40:41;3.16;
08.01.2025 14:40:42;3.16;
08.01.2025 14:40:43;3.17;
08.01.2025 14:40:44;3.16;
08.01.2025 14:40:46;3.16;
08.01.2025 14:40:47;3.17;
08.01.2025 14:40:48;3.17;
08.01.2025 14:40:49;3.16;
08.01.2025 14:40:51;3.16;
08.01.2025 14:40:52;3.17;
08.01.2025 14:40:54;3.17;
08.01.2025 14:40:55;3.16;
08.01.2025 14:40:56;3.16;
08.01.2025 14:40:57;3.17;
08.01.2025 14:40:58;3.16;
08.01.2025 14:40:59;3.17;
08.01.2025 14:41:01;3.17;
08.01.2025 14:41:02;3.16;
08.01.2025 14:41:04;3.16;
08.01.2025 14:41:05;3.17;
08.01.2025 14:41:18;3.17;
08.01.2025 14:41:19;3.18;
08.01.2025 14:41:20;3.16;
08.01.2025 14:41:21;3.17;
